tconst,titleType,primaryTitle,originalTitle,isAdult,startYear,endYear,runtimeMinutes,genres,urls,desc
tt0043458,movie,Death of a Salesman,Death of a Salesman,0,1951.0,\N,115,Drama,https://www.imdb.com/title/tt0043458,"Directed by Laslo Benedek.  With Fredric March, Mildred Dunnock, Kevin McCarthy, Cameron Mitchell. An over-the-hill salesman faces a personal turning point when he loses his job and attempts to make peace with his family."
tt0043459,movie,Decision Before Dawn,Decision Before Dawn,0,1951.0,\N,119,"Drama,War",https://www.imdb.com/title/tt0043459,"Directed by Anatole Litvak.  With Richard Basehart, Gary Merrill, Oskar Werner, Hildegard Knef. As the US Army approaches Nazi Germany, they recruit German prisoners to spy behind German lines."
tt0043461,movie,The Desert Fox: The Story of Rommel,The Desert Fox: The Story of Rommel,0,1951.0,\N,88,"Biography,Drama,War",https://www.imdb.com/title/tt0043461,"Directed by Henry Hathaway.  With James Mason, Cedric Hardwicke, Jessica Tandy, Luther Adler. The story of the final years of the respected World War II German general, Erwin Rommel."
tt0043462,movie,Desert of Lost Men,Desert of Lost Men,0,1951.0,\N,54,Western,https://www.imdb.com/title/tt0043462,"Directed by Harry Keller.  With Allan Lane, Black Jack, Irving Bacon, Mary Ellen Kay. Landers and gang are after money intended for a new hospital. Lane and the Sheriff have a plan to trap them. But Landers hears of it and Lane is captured and the Sheriff's posse diverted. This clears the road for the gang to rob the stage bringing the money."
tt0043463,movie,Destino,Destino,0,1951.0,\N,84,Drama,https://www.imdb.com/title/tt0043463,"Directed by Enzo Di Gianni.  With Eva Nova, Renato Valente, Lilia Landi, Mario Vitale."
tt0043464,movie,Det var en gång en sjöman,Det var en gång en sjöman,0,1951.0,\N,101,"Adventure,Comedy",https://www.imdb.com/title/tt0043464,"Directed by Ragnar Frisk.  With Bengt Logardt, Sonja Stjernquist, Elof Ahrle, Jan Molander. Shipmate Öman comes to the north-African city of Jazzablanca, a nest of sin with prostitution and organized crime."
tt0043465,movie,Detective Story,Detective Story,0,1951.0,\N,103,"Crime,Drama,Film-Noir",https://www.imdb.com/title/tt0043465,"Directed by William Wyler.  With Kirk Douglas, Eleanor Parker, William Bendix, Cathy O'Donnell. On one day in the 21st Precinct squad room, assorted characters form a backdrop for the troubles of hard-nosed Detective Jim McLeod."
tt0043467,movie,Dicen que soy comunista,Dicen que soy comunista,0,1951.0,\N,109,"Comedy,Crime,Drama",https://www.imdb.com/title/tt0043467,"Directed by Alejandro Galindo.  With Adalberto Martínez, María Luisa Zea, Miguel Manzano, Joaquín Roche hijo. This political-comedy by famed Director Alejandro Galindo, tells the story of Benito, (Aldalberto Martinez) a widower and blue-collar worker who wants the best for his young son. After reading a flyer promoting the local branch of the Communist Party, this struggling father thinks he has finally found a way to get his just due and provide for his son, while also catching the interest of a ..."
tt0043468,movie,The Turkey,Le dindon,0,1951.0,\N,85,Comedy,https://www.imdb.com/title/tt0043468,"Directed by Claude Barma.  With Nadine Alari, Jacqueline Pierreux, Denise Provence, Gisèle Préville."
tt0043469,movie,Distant Drums,Distant Drums,0,1951.0,\N,101,"Action,Drama,Western",https://www.imdb.com/title/tt0043469,"Directed by Raoul Walsh.  With Gary Cooper, Mari Aldon, Richard Webb, Ray Teal. After destroying a Seminole fort, American soldiers and their rescued companions must face the dangerous Everglades and hostile Indians in order to reach safety."
tt0043470,movie,Domani è un altro giorno,Domani è un altro giorno,0,1951.0,\N,115,Drama,https://www.imdb.com/title/tt0043470,"Directed by Léonide Moguy.  With Pier Angeli, Aldo Silvani, Anna Maria Ferrero, Laura Gore."
tt0043471,movie,Don Daredevil Rides Again,Don Daredevil Rides Again,0,1951.0,\N,167,"Action,Adventure,Western",https://www.imdb.com/title/tt0043471,"Directed by Fred C. Brannon.  With Ken Curtis, Aline Towne, Roy Barcroft, Lane Bradford."
tt0043472,short,Don't Throw That Knife,Don't Throw That Knife,0,1951.0,\N,16,"Comedy,Short",https://www.imdb.com/title/tt0043472,"Directed by Jules White.  With Moe Howard, Larry Fine, Shemp Howard, Jean Willes. The stooges become census takers and wind up in the apartment of a lady whose husband is both jealous and a knife thrower. When the husband arrives home, the boys try to hide, but are discovered, and after dodging some knives, leave on the run."
tt0043476,movie,Double Dynamite,Double Dynamite,0,1951.0,\N,80,"Adventure,Comedy,Music",https://www.imdb.com/title/tt0043476,"Directed by Irving Cummings.  With Jane Russell, Groucho Marx, Frank Sinatra, Don McGuire. An innocent bank teller, suspected of embezzlement, is aided by an eccentric, wisecracking waiter."
tt0043477,movie,Affairs of Dr. Holl,Dr. Holl,0,1951.0,\N,102,Drama,https://www.imdb.com/title/tt0043477,"Directed by Rolf Hansen.  With Maria Schell, Dieter Borsche, Heidemarie Hatheyer, Carl Wery. A doctor marries, out of pity, the invalid daughter of a wealthy industrialist.Though the doctor has helped to cure her, he expects she will not live much longer."
tt0043478,movie,Drei Kavaliere,Drei Kavaliere,0,1951.0,\N,88,Comedy,https://www.imdb.com/title/tt0043478,"Directed by Joe Stöckel.  With Joe Stöckel, Beppo Brem, Erhard Siedel, Willy Reichert."
tt0043479,short,Drip-Along Daffy,Drip-Along Daffy,0,1951.0,\N,7,"Animation,Comedy,Family",https://www.imdb.com/title/tt0043479,"Directed by Chuck Jones.  With Mel Blanc, John T. Smith. Daffy Duck plays a western hero, but things don't go as he hoped in a one horse town."
tt0043480,short,Droopy's Double Trouble,Droopy's Double Trouble,0,1951.0,\N,7,"Animation,Comedy,Family",https://www.imdb.com/title/tt0043480,"Directed by Tex Avery.  With Bill Thompson, Daws Butler. Droopy and his identical twin brother Drippy are assigned to look after a house, and are told to deal violently with strangers. But Droopy takes pity on his friend Spike, and agrees to put him up for a few days - but he forgets to warn Drippy..."
tt0043481,short,Droopy's Good Deed,Droopy's Good Deed,0,1951.0,\N,7,"Animation,Comedy,Family",https://www.imdb.com/title/tt0043481,"Directed by Tex Avery.  With Bill Thompson, Daws Butler. Droopy the Boy Scout attempts to do good deeds, but has various Spike-related hurdles to overcome first..."
tt0043482,movie,Drums in the Deep South,Drums in the Deep South,0,1951.0,\N,87,"Drama,History,Romance",https://www.imdb.com/title/tt0043482,"Directed by William Cameron Menzies.  With James Craig, Barbara Payton, Guy Madison, Barton MacLane. Two old friends find themselves on opposite sides during the Civil War in a desperate battle atop an impregnable mountain."
tt0043483,movie,Zwei in einem Auto,Zwei in einem Auto,0,1951.0,\N,100,Comedy,https://www.imdb.com/title/tt0043483,"Directed by Ernst Marischka.  With Johanna Matz, Wolf Albach-Retty, Hans Moser, Leopold Rudolf."
tt0043486,short,Dude Duck,Dude Duck,0,1951.0,\N,8,"Animation,Comedy,Family",https://www.imdb.com/title/tt0043486,"Directed by Jack Hannah.  With Clarence Nash. Donald is vacationing at a dude ranch. After all the beautiful women pick the best horses, Donald ends up with the sad sack Rover Boy. But Rover Boy wants nothing to do with Donald."
tt0043487,movie,I due derelitti,I due derelitti,0,1951.0,\N,90,Drama,https://www.imdb.com/title/tt0043487,"Directed by Flavio Calzavara.  With Massimo Serato, Yves Deniaud, Lea Padovani, Marie Bizet."
tt0043488,movie,I due sergenti,I due sergenti,0,1951.0,\N,76,Comedy,https://www.imdb.com/title/tt0043488,"Directed by Carlo Alberto Chiesa.  With Mario Carotenuto, Antonella Lualdi, Beniamino Maggio, Adriana Serra. Two small-time comedians playing in seaside town have run into trouble. Indeed, after stealing a motor-scooter, the police are after them. Taking refuge in a beach hut they take off their theatrical costumes and don instead the uniforms of two sergeants who are bathing in the sea. Bad luck makes them encounter a warrant officer on patrol. The latter mistakes them for real sergeants and takes them..."
tt0043489,movie,The Temptress,Le due verità,0,1951.0,\N,94,"Drama,Mystery",https://www.imdb.com/title/tt0043489,"Directed by Antonio Leonviola.  With Anna Maria Ferrero, Michel Auclair, Michel Simon, Valentine Tessier. The young Lut Loris is undergoing a trial for killing his girlfriend Maria Luce. According to the reconstruction of the facts, the young man would shoot his mistress making it then end up under the wheels of a tram. On the remains of the woman's body, however, there is no trace of a gunshot wound and, during the trial, the accused, who appears hypnotized, refuses to answer."
tt0043491,movie,Dårskapens hus,Dårskapens hus,0,1951.0,\N,78,Comedy,https://www.imdb.com/title/tt0043491,"Directed by Hasse Ekman.  With Hasse Ekman, Lars Hanson, Elsie Albiin, Gunnar Sjöberg. During excavations in Stockholm in 2248, old film footage from the 1940s is found. The Research Group for Ancient Films tries to arrange the finds into a movie, while guessing the original director's intentions."
tt0043492,movie,Déryné,Déryné,0,1951.0,\N,111,"Biography,Drama,History",https://www.imdb.com/title/tt0043492,"Directed by László Kalmár.  With Klári Tolnay, Gábor Rajnay, Gyula Gózon, Tivadar Bilicsi. A movie about the first Hungarian opera singer Rosa Széplaky Déry, who was active as an actress in a travelling theatre era in the beginning of the 19th century in Hungary, the eastern part of the then Austrian empire."
tt0043494,movie,Día tras día,Día tras día,0,1951.0,\N,90,Drama,https://www.imdb.com/title/tt0043494,"Directed by Antonio del Amo.  With Mario Berriatúa, Marisa de Leza, José Prada, Manuel Zarzo. The everyday stories of a parish priest and his sheep, some more troublesome than others, in Madrid's El Rastro neighborhood. He tells us about Ernesto, a good-for-nothing young man and his younger friend Anselmo, a crippled boy who admires him."
tt0043495,short,Early to Bet,Early to Bet,0,1951.0,\N,7,"Animation,Comedy,Family",https://www.imdb.com/title/tt0043495,"Directed by Robert McKimson.  With Mel Blanc, Stan Freberg. The Gambling Bug's bites cause gambling fever. He bites a cat, who heavily falls victim to an insatiable need for gambling."
tt0043497,movie,Elddonet,Elddonet,0,1951.0,\N,\N,"Family,Fantasy",https://www.imdb.com/title/tt0043497,"Directed by Helge Hagerman.  With Bengt Eklund, Karl Erik Flens, Sif Ruud, Marianne Kjellberg."
tt0043498,movie,Ella y yo,Ella y yo,0,1951.0,\N,\N,"Comedy,Drama,Romance",https://www.imdb.com/title/tt0043498,"Directed by Miguel M. Delgado.  With Pedro Armendáriz, Miroslava, Manuel Tamés hijo, Francisco Fuentes."
tt0043499,movie,Elopement,Elopement,0,1951.0,\N,82,Comedy,https://www.imdb.com/title/tt0043499,"Directed by Henry Koster.  With Clifton Webb, Anne Francis, Charles Bickford, William Lundigan. Industrial designer Howard Osborne (Clifton Webb) wants his daughter Jacqueline (Anne Francis), shortened to Jake by her efficient-minded father, to follow in his footsteps and study abroad. But, following her graduation dance, she finds herself in the arms of and in love with her psychology professor, Matt Reagan (William Lundigan), and they decide to elope, telling only her godfather. He, when ..."
tt0043501,movie,Enam Djam di Djogja,Enam Djam di Djogja,0,1951.0,\N,116,Drama,https://www.imdb.com/title/tt0043501,"Directed by Usmar Ismail.  With R.D. Ismail, Del Juzar, Aedy Moward, Agus Muljono. Depicting the celebrated recapture of the town of Yogyakarta from Dutch forces in March 1949, by Indonesian youth of the resistance and members of the Indonesian army. Although it was held only for a few hours, it resulted in a UN resolution calling on the Dutch to leave."
tt0043503,movie,The Enforcer,The Enforcer,0,1951.0,\N,87,"Crime,Film-Noir,Thriller",https://www.imdb.com/title/tt0043503,"Directed by Bretaigne Windust, Raoul Walsh.  With Humphrey Bogart, Zero Mostel, Ted de Corsia, Everett Sloane. A crusading district attorney finally gets a chance to prosecute the organizer and boss of Murder Inc."
tt0043504,movie,Engel im Abendkleid,Engel im Abendkleid,0,1951.0,\N,95,Comedy,https://www.imdb.com/title/tt0043504,"Directed by Ákos Ráthonyi.  With Bruni Löbel, Rudolf Prack, Paul Kemp, Hubert von Meyerinck."
tt0043505,movie,The Young Caruso,Enrico Caruso - Leggenda di una voce,0,1951.0,\N,91,"Biography,Drama,Music",https://www.imdb.com/title/tt0043505,"Directed by Giacomo Gentilomo.  With Ermanno Randi, Gina Lollobrigida, Ciro Scafa, Carlo Sposito. This music filled biopic follows the life of the legendary tenor Enrico Caruso from childhood poverty in Naples to the beginning of his rise to fame."
tt0043506,movie,"Era lui, sì, sì!","Era lui, sì, sì!",0,1951.0,\N,95,Comedy,https://www.imdb.com/title/tt0043506,"Directed by Marino Girolami, Marcello Marchesi, Vittorio Metz.  With Walter Chiari, Isa Barzizza, Carlo Campanini, Enrico Viarisio. Fernando, owner of a large chain store, suffers from worrying dreams: he seems to successfully court saucy women, but just as he is about to win them over, a youngster comes on the scene and steals them from under his nose. One day a young graduate, Walter, turns up in search of work, and since he is almost identical to Fernando's dream rival, the latter thinks to send him packing but after ..."
tt0043507,movie,L'eroe sono io!,L'eroe sono io!,0,1951.0,\N,85,Comedy,https://www.imdb.com/title/tt0043507,"Directed by Carlo Ludovico Bragaglia.  With Renato Rascel, Delia Scala, Marisa Merlini, Francesco Golisano."
tt0043508,movie,Es geht nicht ohne Gisela,Es geht nicht ohne Gisela,0,1951.0,\N,82,"Comedy,Musical",https://www.imdb.com/title/tt0043508,"Directed by Hans Deppe.  With Peter Mosbacher, Horst Gentzen, Edith Schneider, Hilde Sessak."
tt0043509,movie,Miracles Still Happen,Es geschehen noch Wunder,0,1951.0,\N,90,"Comedy,Romance",https://www.imdb.com/title/tt0043509,"Directed by Willi Forst.  With Hildegard Knef, Willi Forst, Marianne Wischmann, Werner Fuetterer."
